time_utc,xray_flux
2026-03-02T17:02:00Z,9.798929371321656e-09
2026-03-02T17:03:00Z,9.394307907289256e-09
2026-03-02T17:04:00Z,1.1266914340465755e-08
2026-03-02T17:05:00Z,9.756279613533333e-09
2026-03-02T17:06:00Z,1.1975830737274467e-08
2026-03-02T17:07:00Z,1.1102526599523096e-08
2026-03-02T17:08:00Z,8.947784221466724e-09
2026-03-02T17:09:00Z,1.1242810867357641e-08
2026-03-02T17:10:00Z,1.0351695587907241e-08
2026-03-02T17:11:00Z,9.40252336445596e-09
2026-03-02T17:12:00Z,1.0843015837975198e-08
2026-03-02T17:13:00Z,1.0531082523708553e-08
2026-03-02T17:14:00Z,8.663926470761039e-09
2026-03-02T17:15:00Z,8.556939863707106e-09
2026-03-02T17:16:00Z,8.826478624747094e-09
2026-03-02T17:17:00Z,8.827770883007064e-09
2026-03-02T17:18:00Z,8.237431334557364e-09
2026-03-02T17:19:00Z,9.403261915811325e-09
2026-03-02T17:20:00Z,9.124340075160792e-09
2026-03-02T17:21:00Z,1.0155074184190551e-08
2026-03-02T17:22:00Z,9.294614463418728e-09
2026-03-02T17:23:00Z,1.0816215047020754e-08
2026-03-02T17:24:00Z,9.157332973859775e-09
2026-03-02T17:25:00Z,9.06937226511232e-09
2026-03-02T17:26:00Z,1.1432067379785029e-08
2026-03-02T17:27:00Z,1.1941953209047176e-08
2026-03-02T17:28:00Z,1.071719726369324e-08
2026-03-02T17:29:00Z,8.380900655257373e-09
2026-03-02T17:30:00Z,1.1851087979975168e-08
2026-03-02T17:31:00Z,1.1142764193165189e-08
2026-03-02T17:32:00Z,1.1675074847319303e-08
2026-03-02T17:33:00Z,1.1969944902578697e-08
2026-03-02T17:34:00Z,1.1468190361735113e-08
2026-03-02T17:35:00Z,8.50755267445524e-09
2026-03-02T17:36:00Z,1.1464315179964629e-08
2026-03-02T17:37:00Z,8.998708967752559e-09
2026-03-02T17:38:00Z,1.0845579395356678e-08
2026-03-02T17:39:00Z,1.131392721079453e-08
2026-03-02T17:40:00Z,5.522947174959713e-07
2026-03-02T17:41:00Z,3.104432082291938e-07
2026-03-02T17:42:00Z,2.7881937730255145e-07
2026-03-02T17:43:00Z,2.7836195716484946e-07
2026-03-02T17:44:00Z,2.3594658381709855e-07
2026-03-02T17:45:00Z,2.4142250893650376e-07
2026-03-02T17:46:00Z,2.35391205364835e-07
2026-03-02T17:47:00Z,2.4229375422822736e-07
2026-03-02T17:48:00Z,2.5345100715504444e-07
2026-03-02T17:49:00Z,1.7581996185957987e-07
2026-03-02T17:50:00Z,2.012490777670159e-07
2026-03-02T17:51:00Z,1.7314515227673557e-07
2026-03-02T17:52:00Z,2.114162002143774e-07
2026-03-02T17:53:00Z,1.610968398371287e-07
2026-03-02T17:54:00Z,1.888162610473845e-07
2026-03-02T17:55:00Z,9.309157120643721e-09
2026-03-02T17:56:00Z,8.009892340567939e-09
2026-03-02T17:57:00Z,1.1096541161750772e-08
2026-03-02T17:58:00Z,1.0930896106157948e-08
2026-03-02T17:59:00Z,1.0923727749948211e-08
2026-03-02T18:00:00Z,9.833797026718872e-09
2026-03-02T18:01:00Z,1.065657528332737e-08
2026-03-02T18:02:00Z,9.43289091736395e-09
2026-03-02T18:03:00Z,8.2533227442407e-09
2026-03-02T18:04:00Z,1.0137697857550258e-08
2026-03-02T18:05:00Z,8.871319740060823e-09
2026-03-02T18:06:00Z,9.718572402740944e-09
2026-03-02T18:07:00Z,8.847405865630953e-09
2026-03-02T18:08:00Z,9.074147353257691e-09
2026-03-02T18:09:00Z,1.1313374468195232e-08
2026-03-02T18:10:00Z,9.351020620683149e-09
2026-03-02T18:11:00Z,1.0311734561043806e-08
2026-03-02T18:12:00Z,1.0264568443668561e-08
2026-03-02T18:13:00Z,9.94135161603402e-09
2026-03-02T18:14:00Z,9.374958482210478e-09
2026-03-02T18:15:00Z,1.0730207704372823e-08
2026-03-02T18:16:00Z,8.193637044606891e-09
2026-03-02T18:17:00Z,8.398298967664823e-09
2026-03-02T18:18:00Z,1.1135559047362274e-08
2026-03-02T18:19:00Z,9.838327050694269e-09
2026-03-02T18:20:00Z,8.496948716921594e-09
2026-03-02T18:21:00Z,1.1430606399714456e-08
2026-03-02T18:22:00Z,9.765143795505707e-09
2026-03-02T18:23:00Z,8.002703726048418e-09
2026-03-02T18:24:00Z,1.1832127077215888e-08
2026-03-02T18:25:00Z,8.809272825589599e-09
2026-03-02T18:26:00Z,1.075436752764604e-08
2026-03-02T18:27:00Z,8.527652349536055e-09
2026-03-02T18:28:00Z,1.059998879736261e-08
2026-03-02T18:29:00Z,8.635909851623278e-09
2026-03-02T18:30:00Z,1.1730902250903697e-08
2026-03-02T18:31:00Z,9.096077832381129e-09
2026-03-02T18:32:00Z,1.0618351857675177e-08
2026-03-02T18:33:00Z,9.001557114196436e-09
2026-03-02T18:34:00Z,9.487375070587063e-09
2026-03-02T18:35:00Z,1.1615201075342632e-08
2026-03-02T18:36:00Z,8.662100316637375e-09
2026-03-02T18:37:00Z,9.585366267728934e-09
2026-03-02T18:38:00Z,9.222036979376923e-09
2026-03-02T18:39:00Z,1.0797765486098295e-08
2026-03-02T18:40:00Z,8.936575365937678e-09
2026-03-02T18:41:00Z,1.062194091353414e-08
2026-03-02T18:42:00Z,1.0814792159056177e-08
2026-03-02T18:43:00Z,8.004345214766895e-09
2026-03-02T18:44:00Z,9.907226833043657e-09
2026-03-02T18:45:00Z,8.530799168159948e-09
2026-03-02T18:46:00Z,8.904763445837625e-09
2026-03-02T18:47:00Z,1.0719930900486317e-08
2026-03-02T18:48:00Z,8.03714779043384e-09
2026-03-02T18:49:00Z,1.0782388429152194e-08
2026-03-02T18:50:00Z,1.1268436107653193e-08
2026-03-02T18:51:00Z,1.1952619637857088e-08
2026-03-02T18:52:00Z,9.68925573510024e-09
2026-03-02T18:53:00Z,8.528700604370244e-09
2026-03-02T18:54:00Z,8.28331322160205e-09
2026-03-02T18:55:00Z,9.532279702703091e-09
2026-03-02T18:56:00Z,1.0923053527055884e-08
2026-03-02T18:57:00Z,8.409708681798027e-09
2026-03-02T18:58:00Z,9.253405909763625e-09
2026-03-02T18:59:00Z,1.1523955979921081e-08
2026-03-02T19:00:00Z,8.548517178974183e-09
2026-03-02T19:01:00Z,1.1093841934602496e-08
2026-03-02T19:02:00Z,1.1012631203964272e-08
2026-03-02T19:03:00Z,8.53258492474485e-09
2026-03-02T19:04:00Z,1.1971760620985542e-08
2026-03-02T19:05:00Z,8.571412267339576e-09
2026-03-02T19:06:00Z,1.0122033106186724e-08
2026-03-02T19:07:00Z,8.033898967812039e-09
2026-03-02T19:08:00Z,1.0600080852631226e-08
2026-03-02T19:09:00Z,9.760397683119408e-09
2026-03-02T19:10:00Z,1.0889728105457289e-08
2026-03-02T19:11:00Z,1.051232015336361e-08
2026-03-02T19:12:00Z,8.605496523377124e-09
2026-03-02T19:13:00Z,9.646839577438714e-09
2026-03-02T19:14:00Z,1.074626467950296e-08
2026-03-02T19:15:00Z,1.14398500984086e-08
2026-03-02T19:16:00Z,8.346752133863954e-09
2026-03-02T19:17:00Z,8.401860449910556e-09
2026-03-02T19:18:00Z,1.100978258619181e-08
2026-03-02T19:19:00Z,1.0358295671046052e-08
2026-03-02T19:20:00Z,9.536127637372483e-09
2026-03-02T19:21:00Z,1.1852994842213057e-08
2026-03-02T19:22:00Z,9.258014672728678e-09
2026-03-02T19:23:00Z,8.559320755236936e-09
2026-03-02T19:24:00Z,9.107870627779382e-09
2026-03-02T19:25:00Z,8.336994863991947e-09
2026-03-02T19:26:00Z,1.0213586527138921e-08
2026-03-02T19:27:00Z,1.0400031468903413e-08
2026-03-02T19:28:00Z,1.0430372395662094e-08
2026-03-02T19:29:00Z,1.1115878610053041e-08
2026-03-02T19:30:00Z,1.0761904300058616e-08
2026-03-02T19:31:00Z,1.1391568417759836e-08
2026-03-02T19:32:00Z,1.0633621480340577e-08
2026-03-02T19:33:00Z,9.206597334308795e-09
2026-03-02T19:34:00Z,1.007099651118895e-08
2026-03-02T19:35:00Z,1.0038090264458851e-08
2026-03-02T19:36:00Z,1.0991374563924998e-08
2026-03-02T19:37:00Z,9.182168204968268e-09
2026-03-02T19:38:00Z,8.218276524061013e-09
2026-03-02T19:39:00Z,1.1591650241427958e-08
2026-03-02T19:40:00Z,1.1818686045388612e-08
2026-03-02T19:41:00Z,9.979550879773066e-09
2026-03-02T19:42:00Z,8.450974650415235e-09
2026-03-02T19:43:00Z,9.99833016509063e-09
2026-03-02T19:44:00Z,1.0375719072550893e-08
2026-03-02T19:45:00Z,1.0113146003744737e-08
2026-03-02T19:46:00Z,1.1910787791373343e-08
2026-03-02T19:47:00Z,1.1947530131372757e-08
2026-03-02T19:48:00Z,1.1735697606696865e-08
2026-03-02T19:49:00Z,8.527931522930808e-09
2026-03-02T19:50:00Z,1.144325601574699e-08
2026-03-02T19:51:00Z,1.0273521555091845e-08
2026-03-02T19:52:00Z,9.461649851392395e-09
2026-03-02T19:53:00Z,1.0731768196009704e-08
2026-03-02T19:54:00Z,1.1050903751582344e-08
2026-03-02T19:55:00Z,1.1817811935763544e-08
2026-03-02T19:56:00Z,1.1081468196898454e-08
2026-03-02T19:57:00Z,8.066757607083426e-09
2026-03-02T19:58:00Z,8.27013027709107e-09
2026-03-02T19:59:00Z,9.048741108648268e-09
2026-03-02T20:00:00Z,8.15930744774876e-09
2026-03-02T20:01:00Z,8.241875438352823e-09
2026-03-02T20:02:00Z,1.1157159995972367e-08
2026-03-02T20:03:00Z,1.0026442417099708e-08
2026-03-02T20:04:00Z,1.0514282784242303e-08
2026-03-02T20:05:00Z,1.00041958620283e-08
2026-03-02T20:06:00Z,9.661727977501607e-09
2026-03-02T20:07:00Z,1.0807242554494065e-08
2026-03-02T20:08:00Z,8.329711247698584e-09
2026-03-02T20:09:00Z,1.0146259264280062e-08
2026-03-02T20:10:00Z,1.0464188222666993e-08
2026-03-02T20:11:00Z,9.109870942938241e-09
2026-03-02T20:12:00Z,9.239627542466568e-09
2026-03-02T20:13:00Z,1.0045218793181325e-08
2026-03-02T20:14:00Z,8.812789975831311e-09
2026-03-02T20:15:00Z,1.1232240323882615e-08
2026-03-02T20:16:00Z,1.0145560691557834e-08
2026-03-02T20:17:00Z,9.562926011873399e-09
2026-03-02T20:18:00Z,1.0537176989413027e-08
2026-03-02T20:19:00Z,1.133810587673901e-08
2026-03-02T20:20:00Z,1.0724222738836842e-08
2026-03-02T20:21:00Z,8.26446033448486e-09
2026-03-02T20:22:00Z,1.0794703526421965e-08
2026-03-02T20:23:00Z,1.0919833509726168e-08
2026-03-02T20:24:00Z,1.1385872460563105e-08
2026-03-02T20:25:00Z,8.231623776092523e-09
2026-03-02T20:26:00Z,8.344851193565958e-09
2026-03-02T20:27:00Z,9.737934354424077e-09
2026-03-02T20:28:00Z,9.813487369188571e-09
2026-03-02T20:29:00Z,1.0435329617709774e-08
2026-03-02T20:30:00Z,9.237160255494105e-09
2026-03-02T20:31:00Z,1.0966774036230219e-08
2026-03-02T20:32:00Z,1.0962632720936711e-08
2026-03-02T20:33:00Z,8.477772027631551e-09
2026-03-02T20:34:00Z,1.0831602428472393e-08
2026-03-02T20:35:00Z,1.0805998444895465e-08
2026-03-02T20:36:00Z,8.655330523741632e-09
2026-03-02T20:37:00Z,1.1812064807018789e-08
2026-03-02T20:38:00Z,1.0092021450913634e-08
2026-03-02T20:39:00Z,1.1131948406174983e-08
2026-03-02T20:40:00Z,1.0883062072373836e-08
2026-03-02T20:41:00Z,8.667851816769525e-09
2026-03-02T20:42:00Z,8.507722429924501e-09
2026-03-02T20:43:00Z,1.112449591974795e-08
2026-03-02T20:44:00Z,9.075057945636983e-09
2026-03-02T20:45:00Z,1.1545659038962624e-08
2026-03-02T20:46:00Z,1.10857211619585e-08
2026-03-02T20:47:00Z,8.117425004691215e-09
2026-03-02T20:48:00Z,1.1228431386629479e-08
2026-03-02T20:49:00Z,9.087922380085415e-09
2026-03-02T20:50:00Z,8.255487956492593e-09
2026-03-02T20:51:00Z,1.0849292992801983e-08
2026-03-02T20:52:00Z,1.0306606698856735e-08
2026-03-02T20:53:00Z,8.308280125145542e-09
2026-03-02T20:54:00Z,9.82079111071771e-09
2026-03-02T20:55:00Z,9.440495582087013e-09
2026-03-02T20:56:00Z,9.998440023045532e-09
2026-03-02T20:57:00Z,1.0267544512953799e-08
2026-03-02T20:58:00Z,9.470751111427246e-09
2026-03-02T20:59:00Z,9.020464324156314e-09
2026-03-02T21:00:00Z,8.411619660087479e-09
2026-03-02T21:01:00Z,1.0295649220768226e-08
2026-03-02T21:02:00Z,1.0891113493303466e-08
2026-03-02T21:03:00Z,8.913617692613004e-09
2026-03-02T21:04:00Z,1.0035299539642588e-08
2026-03-02T21:05:00Z,8.176151629051238e-09
2026-03-02T21:06:00Z,1.1451713979610445e-08
2026-03-02T21:07:00Z,8.978205801426814e-09
2026-03-02T21:08:00Z,9.887058358310952e-09
2026-03-02T21:09:00Z,9.531917897469596e-09
2026-03-02T21:10:00Z,8.6003386729646e-09
2026-03-02T21:11:00Z,1.1724640308628743e-08
2026-03-02T21:12:00Z,1.1429940790991889e-08
2026-03-02T21:13:00Z,1.0211459153983458e-08
2026-03-02T21:14:00Z,1.1655790678084516e-08
2026-03-02T21:15:00Z,1.0962663312426306e-08
2026-03-02T21:16:00Z,9.677477217451194e-09
2026-03-02T21:17:00Z,9.287208057888246e-09
2026-03-02T21:18:00Z,9.665026394005263e-09
2026-03-02T21:19:00Z,1.088115168571279e-08
2026-03-02T21:20:00Z,9.085031832039266e-09
2026-03-02T21:21:00Z,8.311548279867648e-09
2026-03-02T21:22:00Z,9.491232666951446e-09
2026-03-02T21:23:00Z,1.0008163770238331e-08
2026-03-02T21:24:00Z,1.1607764037033086e-08
2026-03-02T21:25:00Z,8.717377401089224e-09
2026-03-02T21:26:00Z,1.1217352077835026e-08
2026-03-02T21:27:00Z,1.192565545576598e-08
2026-03-02T21:28:00Z,1.181631762984171e-08
2026-03-02T21:29:00Z,8.27570575109098e-09
2026-03-02T21:30:00Z,9.860376711667544e-09
2026-03-02T21:31:00Z,9.12922748248361e-09
2026-03-02T21:32:00Z,1.1379386017045312e-08
2026-03-02T21:33:00Z,9.309203686904476e-09
2026-03-02T21:34:00Z,1.021236558129627e-08
2026-03-02T21:35:00Z,8.031876694229822e-09
2026-03-02T21:36:00Z,8.802684613811825e-09
2026-03-02T21:37:00Z,1.0255226963296748e-08
2026-03-02T21:38:00Z,9.215637229072333e-09
2026-03-02T21:39:00Z,1.0490870095568419e-08
2026-03-02T21:40:00Z,9.855706762321997e-09
2026-03-02T21:41:00Z,1.0366763739939265e-08
2026-03-02T21:42:00Z,9.97344270341954e-09
2026-03-02T21:43:00Z,1.1090453051802096e-08
2026-03-02T21:44:00Z,8.781689695491296e-09
2026-03-02T21:45:00Z,1.1601773188905694e-08
2026-03-02T21:46:00Z,1.1041928881286787e-08
2026-03-02T21:47:00Z,8.980507497506331e-09
2026-03-02T21:48:00Z,8.025511531007218e-09
2026-03-02T21:49:00Z,9.64014443826408e-09
2026-03-02T21:50:00Z,8.931990967438972e-09
2026-03-02T21:51:00Z,9.385694790957625e-09
2026-03-02T21:52:00Z,1.1358296027584697e-08
2026-03-02T21:53:00Z,1.15087944570063e-08
2026-03-02T21:54:00Z,1.1803961048573773e-08
2026-03-02T21:55:00Z,8.005848162142311e-09
2026-03-02T21:56:00Z,1.0629215400703992e-08
2026-03-02T21:57:00Z,1.1396023951115688e-08
2026-03-02T21:58:00Z,1.090886015616389e-08
2026-03-02T21:59:00Z,8.415796077406238e-09
2026-03-02T22:00:00Z,1.0119257956240052e-08
2026-03-02T22:01:00Z,8.952670378083463e-09
2026-03-02T22:02:00Z,9.968115507399591e-09
2026-03-02T22:03:00Z,8.239580302612759e-09
2026-03-02T22:04:00Z,1.1987837080430194e-08
2026-03-02T22:05:00Z,1.084660989880041e-08
2026-03-02T22:06:00Z,8.372106553432353e-09
2026-03-02T22:07:00Z,1.1685097611888425e-08
2026-03-02T22:08:00Z,1.1589149887725836e-08
2026-03-02T22:09:00Z,1.0079036873968149e-08
2026-03-02T22:10:00Z,1.080338763879472e-08
2026-03-02T22:11:00Z,9.489967896296323e-09
2026-03-02T22:12:00Z,1.1898219160673005e-08
2026-03-02T22:13:00Z,8.339609670065958e-09
2026-03-02T22:14:00Z,8.382308021349542e-09
2026-03-02T22:15:00Z,8.534055401003828e-09
2026-03-02T22:16:00Z,1.1279851567576864e-08
2026-03-02T22:17:00Z,8.299321937319511e-09
2026-03-02T22:18:00Z,1.0271282913156834e-08
2026-03-02T22:19:00Z,9.739931513739941e-09
2026-03-02T22:20:00Z,1.1856873098930963e-08
2026-03-02T22:21:00Z,8.947086938967587e-09
2026-03-02T22:22:00Z,9.043963755694441e-09
2026-03-02T22:23:00Z,9.260035661639034e-09
2026-03-02T22:24:00Z,1.120326728799798e-08
2026-03-02T22:25:00Z,1.080290242528617e-08
2026-03-02T22:26:00Z,1.0941411475129472e-08
2026-03-02T22:27:00Z,9.272230877064402e-09
2026-03-02T22:28:00Z,9.087823487329818e-09
2026-03-02T22:29:00Z,8.298749743209918e-09
2026-03-02T22:30:00Z,8.810850505116935e-09
2026-03-02T22:31:00Z,1.1119747929875453e-08
2026-03-02T22:32:00Z,1.0338832143216516e-08
2026-03-02T22:33:00Z,8.621642205287748e-09
2026-03-02T22:34:00Z,8.657499922799073e-09
2026-03-02T22:35:00Z,9.864220449746648e-09
2026-03-02T22:36:00Z,9.626050207636855e-09
2026-03-02T22:37:00Z,1.0143698196360094e-08
2026-03-02T22:38:00Z,1.1858538889000916e-08
2026-03-02T22:39:00Z,8.830544902441414e-09
2026-03-02T22:40:00Z,9.233230872850018e-09
2026-03-02T22:41:00Z,9.060031707658834e-09
2026-03-02T22:42:00Z,8.479654225421574e-09
2026-03-02T22:43:00Z,8.630461508262065e-09
2026-03-02T22:44:00Z,1.074421937180206e-08
2026-03-02T22:45:00Z,1.13055467517586e-08
2026-03-02T22:46:00Z,1.0787511932948306e-08
2026-03-02T22:47:00Z,8.161319232434654e-09
2026-03-02T22:48:00Z,1.1343699003951944e-08
2026-03-02T22:49:00Z,9.311174635539167e-09
2026-03-02T22:50:00Z,8.364851615165395e-09
2026-03-02T22:51:00Z,8.992875157845021e-09
2026-03-02T22:52:00Z,9.422971022017134e-09
2026-03-02T22:53:00Z,1.0053838701514919e-08
2026-03-02T22:54:00Z,1.0708733507956288e-08
2026-03-02T22:55:00Z,9.040667170884896e-09
2026-03-02T22:56:00Z,1.1962706481631629e-08
2026-03-02T22:57:00Z,8.12432837343504e-09
2026-03-02T22:58:00Z,9.617568905788698e-09
2026-03-02T22:59:00Z,9.808804677604251e-09
2026-03-02T23:00:00Z,1.0992313788834838e-08
2026-03-02T23:01:00Z,8.999410512886205e-09
2026-03-02T23:02:00Z,9.848172995504955e-09
2026-03-02T23:03:00Z,1.1215587013775401e-08
2026-03-02T23:04:00Z,8.55917215709249e-09
2026-03-02T23:05:00Z,8.047827692677653e-09
2026-03-02T23:06:00Z,1.1321489327578545e-08
2026-03-02T23:07:00Z,1.1930268949934486e-08
2026-03-02T23:08:00Z,8.522860950175912e-09
2026-03-02T23:09:00Z,1.1294693660753423e-08
2026-03-02T23:10:00Z,9.488958975263991e-09
2026-03-02T23:11:00Z,1.0521190194415298e-08
2026-03-02T23:12:00Z,1.0578740062834007e-08
2026-03-02T23:13:00Z,1.0329295205656254e-08
2026-03-02T23:14:00Z,9.035282609386105e-09
2026-03-02T23:15:00Z,1.1250988366454458e-08
2026-03-02T23:16:00Z,8.087200730954451e-09
2026-03-02T23:17:00Z,8.25788814418764e-09
2026-03-02T23:18:00Z,1.1609984327733125e-08
2026-03-02T23:19:00Z,9.773725295343956e-09
2026-03-02T23:20:00Z,8.515166195988019e-09
2026-03-02T23:21:00Z,1.162031188152061e-08
2026-03-02T23:22:00Z,1.1317424708869672e-08
2026-03-02T23:23:00Z,9.326199565009106e-09
2026-03-02T23:24:00Z,8.170785276361724e-09
2026-03-02T23:25:00Z,9.843979688007763e-09
2026-03-02T23:26:00Z,8.671956834916226e-09
2026-03-02T23:27:00Z,1.0295536799226892e-08
2026-03-02T23:28:00Z,1.1286741606129134e-08
2026-03-02T23:29:00Z,9.579994752887677e-09
2026-03-02T23:30:00Z,8.117929172001166e-09
2026-03-02T23:31:00Z,1.0732851667006732e-08
2026-03-02T23:32:00Z,8.691228847323157e-09
2026-03-02T23:33:00Z,8.858864423880107e-09
2026-03-02T23:34:00Z,8.748604454844648e-09
2026-03-02T23:35:00Z,9.119418217122895e-09
2026-03-02T23:36:00Z,1.1533695195574506e-08
2026-03-02T23:37:00Z,8.138597774926025e-09
2026-03-02T23:38:00Z,1.0476706195383584e-08
2026-03-02T23:39:00Z,8.983139116980982e-09
2026-03-02T23:40:00Z,9.180420651998866e-09
2026-03-02T23:41:00Z,9.647968825184662e-09
2026-03-02T23:42:00Z,1.0202754660815923e-08
2026-03-02T23:43:00Z,8.243916275731372e-09
2026-03-02T23:44:00Z,9.119103949755885e-09
2026-03-02T23:45:00Z,8.548944068528259e-09
2026-03-02T23:46:00Z,8.797831226666347e-09
2026-03-02T23:47:00Z,1.153861006489986e-08
2026-03-02T23:48:00Z,1.010325623301112e-08
2026-03-02T23:49:00Z,1.052301755529902e-08
2026-03-02T23:50:00Z,1.120867233108451e-08
2026-03-02T23:51:00Z,1.117938497720748e-08
2026-03-02T23:52:00Z,1.1957614463046136e-08
2026-03-02T23:53:00Z,1.11276630673817e-08
2026-03-02T23:54:00Z,9.43644843935026e-09
2026-03-02T23:55:00Z,1.0178071224136207e-08
2026-03-02T23:56:00Z,9.938717941762033e-09
2026-03-02T23:57:00Z,1.1650708066393467e-08
2026-03-02T23:58:00Z,1.0009573022174966e-08
2026-03-02T23:59:00Z,9.553525098277201e-09
2026-03-03T00:00:00Z,8.719263494791477e-09
2026-03-03T00:01:00Z,9.275510269317518e-09
2026-03-03T00:02:00Z,8.876080752292379e-09
2026-03-03T00:03:00Z,1.1583059126457255e-08
2026-03-03T00:04:00Z,1.1114153125313898e-08
2026-03-03T00:05:00Z,8.234364921112475e-09
2026-03-03T00:06:00Z,1.1966125293722283e-08
2026-03-03T00:07:00Z,1.0117729167861727e-08
2026-03-03T00:08:00Z,1.1067368673801093e-08
2026-03-03T00:09:00Z,1.1998422987245383e-08
2026-03-03T00:10:00Z,1.189591944693401e-08
2026-03-03T00:11:00Z,8.40053734921983e-09
2026-03-03T00:12:00Z,1.0627457685504937e-08
2026-03-03T00:13:00Z,9.066108004262733e-09
2026-03-03T00:14:00Z,1.1265140646434939e-08
2026-03-03T00:15:00Z,1.1669037930281763e-08
2026-03-03T00:16:00Z,8.2236346234098e-09
2026-03-03T00:17:00Z,1.1985568194025829e-08
2026-03-03T00:18:00Z,8.8776463441757e-09
2026-03-03T00:19:00Z,1.1386020361860532e-08
2026-03-03T00:20:00Z,1.1189562749517635e-08
2026-03-03T00:21:00Z,9.41921853826064e-09
2026-03-03T00:22:00Z,1.1356889009223636e-08
2026-03-03T00:23:00Z,1.1380883609465122e-08
2026-03-03T00:24:00Z,8.704401470319961e-09
2026-03-03T00:25:00Z,1.0370078036725652e-08
2026-03-03T00:26:00Z,1.1224840901437554e-08
2026-03-03T00:27:00Z,1.079050625439832e-08
2026-03-03T00:28:00Z,1.1655920016514136e-08
2026-03-03T00:29:00Z,8.112826278908637e-09
2026-03-03T00:30:00Z,1.0802243213405674e-08
2026-03-03T00:31:00Z,1.179023494028006e-08
2026-03-03T00:32:00Z,1.0254425947132775e-08
2026-03-03T00:33:00Z,1.0252435563456073e-08
2026-03-03T00:34:00Z,8.752934659621026e-09
2026-03-03T00:35:00Z,1.1952024841618571e-08
2026-03-03T00:36:00Z,1.1526505439591042e-08
2026-03-03T00:37:00Z,9.968906895581621e-09
2026-03-03T00:38:00Z,9.236212288604878e-09
2026-03-03T00:39:00Z,9.961745680509918e-09
2026-03-03T00:40:00Z,8.361029507403613e-09
2026-03-03T00:41:00Z,8.930493432332956e-09
2026-03-03T00:42:00Z,8.875235766766309e-09
2026-03-03T00:43:00Z,1.0105794056594045e-08
2026-03-03T00:44:00Z,8.002733985535324e-09
2026-03-03T00:45:00Z,1.1671584743682586e-08
2026-03-03T00:46:00Z,8.805857533408565e-09
2026-03-03T00:47:00Z,8.521958182476731e-09
2026-03-03T00:48:00Z,1.0867750530763266e-08
2026-03-03T00:49:00Z,1.1675123149228824e-08
2026-03-03T00:50:00Z,1.1377136345750602e-08
2026-03-03T00:51:00Z,9.29435524521935e-09
2026-03-03T00:52:00Z,8.08765158497429e-09
2026-03-03T00:53:00Z,1.0346436700364839e-08
2026-03-03T00:54:00Z,1.1668896589924474e-08
2026-03-03T00:55:00Z,1.1097465995279568e-08
2026-03-03T00:56:00Z,1.1385923550316539e-08
2026-03-03T00:57:00Z,1.1442677866366203e-08
2026-03-03T00:58:00Z,1.1842235001103032e-08
2026-03-03T00:59:00Z,9.494363120333493e-09
2026-03-03T01:00:00Z,1.1767692853872167e-08
2026-03-03T01:01:00Z,9.582382249415418e-09
2026-03-03T01:02:00Z,8.404128680722746e-09
2026-03-03T01:03:00Z,9.207060614901876e-09
2026-03-03T01:04:00Z,8.545806675429962e-09
2026-03-03T01:05:00Z,8.630015544067384e-09
2026-03-03T01:06:00Z,1.1794774128105293e-08
2026-03-03T01:07:00Z,1.1167370099999488e-08
2026-03-03T01:08:00Z,1.1842648401474953e-08
2026-03-03T01:09:00Z,1.0596721062579255e-08
2026-03-03T01:10:00Z,8.696810683822123e-09
2026-03-03T01:11:00Z,1.187497158533267e-08
2026-03-03T01:12:00Z,1.077424159317017e-08
2026-03-03T01:13:00Z,1.1715380835941702e-08
2026-03-03T01:14:00Z,1.1147967170382308e-08
2026-03-03T01:15:00Z,8.89294885592257e-09
2026-03-03T01:16:00Z,1.0355800623132415e-08
2026-03-03T01:17:00Z,8.701406519960884e-09
2026-03-03T01:18:00Z,9.227292917191832e-09
2026-03-03T01:19:00Z,1.0753993758395827e-08
2026-03-03T01:20:00Z,8.509393458894143e-09
2026-03-03T01:21:00Z,1.0915323823743997e-08
2026-03-03T01:22:00Z,1.1795152416885151e-08
2026-03-03T01:23:00Z,1.1794792639399613e-08
2026-03-03T01:24:00Z,9.566405709110408e-09
2026-03-03T01:25:00Z,1.197713252219052e-08
2026-03-03T01:26:00Z,1.1860735761150203e-08
2026-03-03T01:27:00Z,8.12953097170835e-09
2026-03-03T01:28:00Z,1.0409554669803885e-08
2026-03-03T01:29:00Z,1.1684152865672317e-08
2026-03-03T01:30:00Z,1.187012674246374e-08
2026-03-03T01:31:00Z,8.883581001748048e-09
2026-03-03T01:32:00Z,1.0262200984481282e-08
2026-03-03T01:33:00Z,1.1746751174217016e-08
2026-03-03T01:34:00Z,8.562573472594274e-09
2026-03-03T01:35:00Z,1.098137331240793e-08
2026-03-03T01:36:00Z,8.951983700597588e-09
2026-03-03T01:37:00Z,1.1929518619761428e-08
2026-03-03T01:38:00Z,8.671549667006338e-09
2026-03-03T01:39:00Z,1.154128101358055e-08
2026-03-03T01:40:00Z,8.354904050280506e-09
2026-03-03T01:41:00Z,1.0835863252580898e-08
2026-03-03T01:42:00Z,1.0556410751619517e-08
2026-03-03T01:43:00Z,1.1546614060871288e-08
2026-03-03T01:44:00Z,9.786519736391175e-09
2026-03-03T01:45:00Z,9.060849762251505e-09
2026-03-03T01:46:00Z,8.998163452541116e-09
2026-03-03T01:47:00Z,8.271179120256936e-09
2026-03-03T01:48:00Z,9.02663176617086e-09
2026-03-03T01:49:00Z,8.432138404858518e-09
2026-03-03T01:50:00Z,8.00512462997876e-09
